1,100.0
1,100.0
1001,91.44189144189144
2001,83.16674995835416
3001,75.54703987559702
4001,70.8197950512372
5001,65.14697060587883
6001,59.63172804532578
7001,53.53520925582059
8001,50.649918760154975
9001,45.37458800873977
10000,41.73833333333333
11000,37.71515151515151
12000,34.79027777777778
13000,31.548717948717947
14000,29.353571428571428
15000,26.385555555555555
